bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
TMF-314978,2010-05-29,Xtext,TMF,LinkageError: Class org/antlr/runtime/CharStream violates loader constraints,"I'm getting this exception when running tests e.g. 
org.eclipse.xtext.EcoreUtil2Test.testExternalFormOfEReference()
org.eclipse.xtext.mwe.ReaderTest.testLoadMatchNone()

The error only occurs when the test is run as plugin-test. Everything seems fine if the test runs as plain java junit test.

org.antlr.runtime.CharStream is on the class path three times:
/eclipse/plugins/org.antlr.runtime_3.0.0.v200803061811.jar
/de.itemis.xtext.antlr/antlr-generator-3.0.1.jar
/org.antlr/antlr-3.0.1.jar

Could this be a version incompatibility between the version of antlr we ship and the version of antlr from orbit?


org.eclipse.emf.common.util.WrappedException: org.eclipse.core.runtime.internal.adaptor.EclipseLazyStarter$TerminatingClassNotFoundException: An error occurred while automatically activating bundle org.eclipse.xtext.builder.tests (378).
org.eclipse.emf.ecore.plugin.RegistryReader$EPackageDescriptor.getEPackage(RegistryReader.java:279)
org.eclipse.emf.ecore.impl.EPackageRegistryImpl.getEPackage(EPackageRegistryImpl.java:133)
org.eclipse.xtext.EcoreUtil2Test.testExternalFormOfEReference(EcoreUtil2Test.java:214)
sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
java.lang.reflect.Method.invoke(Method.java:592)
junit.framework.TestCase.runTest(TestCase.java:168)
junit.framework.TestCase.runBare(TestCase.java:134)
junit.framework.TestResult$1.protect(TestResult.java:110)
junit.framework.TestResult.runProtected(TestResult.java:128)
junit.framework.TestResult.run(TestResult.java:113)
junit.framework.TestCase.run(TestCase.java:124)
junit.framework.TestSuite.runTest(TestSuite.java:232)
junit.framework.TestSuite.run(TestSuite.java:227)
junit.framework.TestSuite.runTest(TestSuite.java:232)
junit.framework.TestSuite.run(TestSuite.java:227)
org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestReference.run(JUnit3TestReference.java:130)
org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:38)
org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:467)
org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:683)
org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:390)
org.eclipse.pde.internal.junit.runtime.RemotePluginTestRunner.main(RemotePluginTestRunner.java:62)
org.eclipse.pde.internal.junit.runtime.UITestApplication$1.run(UITestApplication.java:116)
org.eclipse.swt.widgets.RunnableLock.run(RunnableLock.java:35)
org.eclipse.swt.widgets.Synchronizer.runAsyncMessages(Synchronizer.java:134)
org.eclipse.swt.widgets.Display.runAsyncMessages(Display.java:3574)
org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3267)
org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2629)
org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2593)
org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2427)
org.eclipse.ui.internal.Workbench$7.run(Workbench.java:670)
org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)
org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:663)
org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)
org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:115)
org.eclipse.pde.internal.junit.runtime.UITestApplication.start(UITestApplication.java:47)
org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:196)
org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)
org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)
org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:369)
org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)
sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
java.lang.reflect.Method.invoke(Method.java:592)
org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:619)
org.eclipse.equinox.launcher.Main.basicRun(Main.java:574)
org.eclipse.equinox.launcher.Main.run(Main.java:1407)
org.eclipse.equinox.launcher.Main.main(Main.java:1383)
Caused by: org.eclipse.core.runtime.internal.adaptor.EclipseLazyStarter$TerminatingClassNotFoundException: An error occurred while automatically activating bundle org.eclipse.xtext.builder.tests (378).
org.eclipse.core.runtime.internal.adaptor.EclipseLazyStarter.postFindLocalClass(EclipseLazyStarter.java:121)
org.eclipse.osgi.baseadaptor.loader.ClasspathManager.findLocalClass(ClasspathManager.java:453)
org.eclipse.osgi.internal.baseadaptor.DefaultClassLoader.findLocalClass(DefaultClassLoader.java:216)
org.eclipse.osgi.internal.loader.BundleLoader.findLocalClass(BundleLoader.java:393)
org.eclipse.osgi.internal.loader.BundleLoader.findClassInternal(BundleLoader.java:469)
org.eclipse.osgi.internal.loader.BundleLoader.findClass(BundleLoader.java:422)
org.eclipse.osgi.internal.loader.BundleLoader.findClass(BundleLoader.java:410)
org.eclipse.osgi.internal.baseadaptor.DefaultClassLoader.loadClass(DefaultClassLoader.java:107)
java.lang.ClassLoader.loadClass(ClassLoader.java:252)
org.eclipse.osgi.internal.loader.BundleLoader.loadClass(BundleLoader.java:338)
org.eclipse.osgi.framework.internal.core.BundleHost.loadClass(BundleHost.java:232)
org.eclipse.osgi.framework.internal.core.AbstractBundle.loadClass(AbstractBundle.java:1197)
org.eclipse.emf.ecore.plugin.RegistryReader$EPackageDescriptor.getEPackage(RegistryReader.java:272)
	... 49 more
Caused by: org.osgi.framework.BundleException: Exception in org.eclipse.xtext.builder.tests.Activator.start() of bundle org.eclipse.xtext.builder.tests.
org.eclipse.osgi.framework.internal.core.BundleContextImpl.startActivator(BundleContextImpl.java:806)
org.eclipse.osgi.framework.internal.core.BundleContextImpl.start(BundleContextImpl.java:755)
org.eclipse.osgi.framework.internal.core.BundleHost.startWorker(BundleHost.java:370)
org.eclipse.osgi.framework.internal.core.AbstractBundle.start(AbstractBundle.java:284)
org.eclipse.osgi.framework.util.SecureAction.start(SecureAction.java:417)
org.eclipse.osgi.internal.loader.BundleLoader.setLazyTrigger(BundleLoader.java:265)
org.eclipse.core.runtime.internal.adaptor.EclipseLazyStarter.postFindLocalClass(EclipseLazyStarter.java:106)
	... 61 more
Caused by: com.google.inject.internal.ComputationException: com.google.inject.internal.ComputationException: java.lang.LinkageError: Class org/antlr/runtime/CharStream violates loader constraints
com.google.inject.internal.MapMaker$StrategyImpl.compute(MapMaker.java:553)
com.google.inject.internal.MapMaker$StrategyImpl.compute(MapMaker.java:419)
com.google.inject.internal.CustomConcurrentHashMap$ComputingImpl.get(CustomConcurrentHashMap.java:2041)
com.google.inject.internal.FailableCache.get(FailableCache.java:46)
com.google.inject.ConstructorInjectorStore.get(ConstructorInjectorStore.java:52)
com.google.inject.ConstructorBindingImpl.initialize(ConstructorBindingImpl.java:57)
com.google.inject.InjectorImpl.initializeBinding(InjectorImpl.java:377)
com.google.inject.InjectorImpl.createJustInTimeBinding(InjectorImpl.java:645)
com.google.inject.InjectorImpl.createJustInTimeBindingRecursive(InjectorImpl.java:581)
com.google.inject.InjectorImpl.getJustInTimeBinding(InjectorImpl.java:172)
com.google.inject.InjectorImpl.getBindingOrThrow(InjectorImpl.java:132)
com.google.inject.InjectorImpl.getInternalFactory(InjectorImpl.java:651)
com.google.inject.FactoryProxy.notify(FactoryProxy.java:48)
com.google.inject.BindingProcessor.runCreationListeners(BindingProcessor.java:230)
com.google.inject.InjectorBuilder.initializeStatically(InjectorBuilder.java:131)
com.google.inject.InjectorBuilder.build(InjectorBuilder.java:105)
com.google.inject.Guice.createInjector(Guice.java:92)
com.google.inject.Guice.createInjector(Guice.java:69)
com.google.inject.Guice.createInjector(Guice.java:59)
org.eclipse.xtext.builder.tests.Activator.start(Activator.java:38)
org.eclipse.osgi.framework.internal.core.BundleContextImpl$1.run(BundleContextImpl.java:783)
java.security.AccessController.doPrivileged(Native Method)
org.eclipse.osgi.framework.internal.core.BundleContextImpl.startActivator(BundleContextImpl.java:774)
	... 67 more
Caused by: com.google.inject.internal.ComputationException: java.lang.LinkageError: Class org/antlr/runtime/CharStream violates loader constraints
com.google.inject.internal.MapMaker$StrategyImpl.compute(MapMaker.java:553)
com.google.inject.internal.MapMaker$StrategyImpl.compute(MapMaker.java:419)
com.google.inject.internal.CustomConcurrentHashMap$ComputingImpl.get(CustomConcurrentHashMap.java:2041)
com.google.inject.internal.FailableCache.get(FailableCache.java:46)
com.google.inject.MembersInjectorStore.get(MembersInjectorStore.java:66)
com.google.inject.ConstructorInjectorStore.createConstructor(ConstructorInjectorStore.java:69)
com.google.inject.ConstructorInjectorStore.access$000(ConstructorInjectorStore.java:31)
com.google.inject.ConstructorInjectorStore$1.create(ConstructorInjectorStore.java:39)
com.google.inject.ConstructorInjectorStore$1.create(ConstructorInjectorStore.java:35)
com.google.inject.internal.FailableCache$1.apply(FailableCache.java:35)
com.google.inject.internal.MapMaker$StrategyImpl.compute(MapMaker.java:549)
	... 89 more
Caused by: java.lang.LinkageError: Class org/antlr/runtime/CharStream violates loader constraints
java.lang.Class.getDeclaredMethods0(Native Method)
java.lang.Class.privateGetDeclaredMethods(Class.java:2395)
java.lang.Class.getDeclaredMethods(Class.java:1763)
com.google.inject.spi.InjectionPoint$Factory$2.getMembers(InjectionPoint.java:395)
com.google.inject.spi.InjectionPoint$Factory$2.getMembers(InjectionPoint.java:393)
com.google.inject.spi.InjectionPoint.addInjectorsForMembers(InjectionPoint.java:359)
com.google.inject.spi.InjectionPoint.addInjectionPoints(InjectionPoint.java:353)
com.google.inject.spi.InjectionPoint.forInstanceMethodsAndFields(InjectionPoint.java:296)
com.google.inject.MembersInjectorStore.createWithListeners(MembersInjectorStore.java:78)
com.google.inject.MembersInjectorStore.access$000(MembersInjectorStore.java:35)
com.google.inject.MembersInjectorStore$1.create(MembersInjectorStore.java:43)
com.google.inject.MembersInjectorStore$1.create(MembersInjectorStore.java:40)
com.google.inject.internal.FailableCache$1.apply(FailableCache.java:35)
com.google.inject.internal.MapMaker$StrategyImpl.compute(MapMaker.java:549)
	... 99 more",tmf.xtext-inbox,moritz.eysholdt,fixed,1,closed,6,2017-09-19,0,3,2010-05-31,2,normal,2
Z_ARCHIVED-67549,2004-06-16,Hyades,Z_ARCHIVED,Exception when profiling all JUnit tests in a plugin using JUnit Plugin Test,"If you launch a JUnit Plugin Test in profile mode and specify that you want to 
run all tests in the project you get an error stating that it was unable to 
find a class loader for the plugin.

Note: profiling individual test cases is not affected.",curtispd,curtispd,fixed,1,closed,6,2012-02-14,0,5,2004-06-28,12,major,4
Z_ARCHIVED-84441,2005-02-04,Hyades,Z_ARCHIVED,NullPointerException and ConcurrentModificationException in Statistical loaders,"NullPointerException and Concurrent Modification in Statistical loaders when 
runnning loading data simultaneously from 4 agents.

This has only been reproduced on a Hyperthreaded machine.

Contact eejessee@us.ibm.com for more information.",slavescu,ashishkumarmathur,fixed,1,closed,6,2012-02-15,0,6,2005-02-07,3,blocker,6
CDT-228997,2008-04-26,cdt-core,CDT,Eclipse CDT Code style formater bug with const parameter,"Build ID: I20080409-1425

Steps To Reproduce:
1. Write a function declaration with a const parameter of non base c++ type with const after the type.
2. Type shift ctrl f to format your code.
3. const will be merged with the type.


More information:
ex :
typedef int int_
int_ const f(int_ const i)

after formating:
typedef int int_
int_const f(int_const i)",aleherb+eclipse,matrem84,fixed,1,resolved,4,2008-04-29,0,2,2008-04-29,3,normal,2
PAPYRUS-RT-469389,2015-06-04,General,PAPYRUS-RT,[project management] Git repository should follow rules described in wiki,"The layout for Papyrus-tr repository has been discussed there: https://wiki.eclipse.org/Papyrus-RT/Developer_Guide/Git_Repository

The git should reflect this discussion.",rschnekenburger,rschnekenburger,fixed,1,closed,6,2016-08-12,0,8,2016-08-12,435,normal,2
Z_ARCHIVED-59138,2004-04-19,Hyades,Z_ARCHIVED,Profile New_config button does nothing if config is java-attach,"Found in Hyades 3.0 20040419_0915 driver.

Steps to reproduce:
-------------------
1. Start Eclipse in a new workspace.
2. Start a java process in the command line using -XrunpiAgent.
3. Create a new Java-Attach configuration attach to the java process and 
profile in some data. Then terminate the process.
4. The tooltip of the Profile button on the toolbar has now changed 
from Profile to Profile New_configuration. Click on the button.

You will notice that nothing happens. This is because this configuration is 
dependent on attaching to a Java process. But since you've killed that process 
this configuration can't attach to anything so it does nothing.

I think some info-message-popup should come up telling the user of this (in the 
delegate?) and possibly provide a pop-up allowing the user to choose the new 
Java process to attach to.",curtispd,shiah,fixed,1,closed,6,2012-02-15,0,9,2004-04-22,3,normal,2
JSDT-194664,2007-06-27,General,JSDT,Enable error checking for missing field,in org.eclipse.wst.jsdt.internal.compiler.ast.FieldReference  there is no error generated if field is not defined.  After infer engine is cleaned up try enableing this error and see if it is only generated in valid cases (no unnecessary problems).  Will probably have to handle the case of something.undefined=initializer as this would not be an error.,lbustelo,berkland,fixed,1,resolved,4,2010-03-03,0,2,2007-07-05,8,normal,2
Z_ARCHIVED-93714,2005-05-04,Hyades,Z_ARCHIVED,(Plat) Profile to file does not generate files that import properly,"1. Attach to an application and profile to some file.
2. Pause some way through run the app.  And start monitoring again.
3. Detach some way through run the app.  And start monitoring again.

Terminate the app.  When trying to import this file I then get the following 
warning message.  And the imported data is incomplete.

IWAT001E3 Error loading profiling file.
If the file is being used by a profiling process ensure that the agent 
associated with it is detached or terminated.

Reason: IWAT0067E Error while parsing file
D:\outputfiles\pfile_attach1_2.trcxml last success at line 2.  The file cannot 
be process further.",ewchan,tfoun,fixed,1,closed,6,2012-02-15,0,6,2005-05-05,1,normal,2
Z_ARCHIVED-70802,2004-07-26,Hyades,Z_ARCHIVED,Datapool Editor: Tab navigation does not work.,Tabs should move the cell right.,scott.schneider,psun,fixed,1,closed,6,2012-02-14,0,4,2004-09-01,37,normal,2
Z_ARCHIVED-95821,2005-05-18,Hyades,Z_ARCHIVED,(Plat) GVT:Filters are save in . Need to save,"GVT:Filters are save in . Need to save 
in UTF-8

((XMLResource)filterResource).setEncoding(UTF-8)",ewchan,prafulr,fixed,1,closed,6,2012-02-14,0,7,2005-05-18,0,normal,2
ORION-381446,2012-06-01,Client,ORION,Spriting reminder bug,This is just a bug to remind us to do a spriting run in RC2,susan,simon_kaegi,fixed,1,resolved,4,2012-06-19,0,6,2012-06-19,18,normal,2
GMF-RUNTIME-129178,2006-02-23,General,GMF-RUNTIME,NPE on MSLUtil.destroy(...) when using FeatureMaps,"The destroy(MSLEditingDomain EObject int) method will throw an NPE if the EObject is part of a substitution group reference which means that it uses a FeatureMap in EMF.  The problem is on line 220.

container.eSet(reference null)

The code block is

if (reference.isMany())
	((Collection) container.eGet(reference)).remove(eObject)
else
	container.eSet(reference null)

This needs to be set to the following:


if (reference.isMany())
	((Collection) container.eGet(reference)).remove(eObject)
else
	container.eUnset(reference)

The eUnset will do the correct action when using FeatureMaps.  Passing a null value into a FeatureMap eSet(...) is a bad thing.  :)",cbmcgee,danberg,fixed,1,resolved,4,2010-07-19,0,19,2006-03-09,14,critical,5
